2020-02-15 14:47:31,990;modules.temperature;24.8
2020-02-15 14:47:35,071;modules.temperature;24.8
2020-02-15 14:47:41,232;modules.temperature;24.8
2020-02-15 14:47:44,313;modules.temperature;24.8
2020-02-15 14:49:41,889;modules.temperature;24.8
2020-02-15 14:52:03,330;modules.temperature;24.8
2020-02-15 14:52:06,409;modules.temperature;24.8
2020-02-15 14:52:09,490;modules.temperature;24.8
2020-02-15 14:52:12,569;modules.temperature;24.8
2020-02-15 14:53:08,577;modules.temperature;24.8
2020-02-15 14:53:14,739;modules.temperature;24.8
2020-02-15 14:53:17,820;modules.temperature;24.8
2020-02-15 14:53:20,899;modules.temperature;24.8
2020-02-15 14:53:23,981;modules.temperature;24.8
2020-02-15 14:53:27,063;modules.temperature;24.8
2020-02-15 14:54:24,217;modules.temperature;24.8
2020-02-15 14:54:30,379;modules.temperature;24.9
2020-02-15 14:54:33,460;modules.temperature;24.8
2020-02-15 14:54:36,541;modules.temperature;24.8
2020-02-15 14:54:39,623;modules.temperature;24.9
2020-02-15 14:54:42,704;modules.temperature;24.9
2020-02-15 14:54:45,800;modules.temperature;24.9
2020-02-15 14:54:48,880;modules.temperature;24.9
2020-02-15 14:54:51,962;modules.temperature;24.9
2020-02-15 14:54:55,043;modules.temperature;24.8
2020-02-15 14:54:58,125;modules.temperature;24.9
2020-02-15 14:55:01,206;modules.temperature;24.9
2020-02-15 14:55:04,287;modules.temperature;24.9
2020-02-15 14:55:10,449;modules.temperature;24.9
2020-02-15 14:55:13,530;modules.temperature;24.9
2020-02-15 14:55:16,612;modules.temperature;24.9
2020-02-15 14:55:19,694;modules.temperature;24.9
2020-02-15 14:55:28,937;modules.temperature;24.9
2020-02-15 14:55:32,019;modules.temperature;24.9
2020-02-15 14:55:35,100;modules.temperature;24.9
2020-02-15 14:55:38,181;modules.temperature;24.9
2020-02-15 14:55:41,262;modules.temperature;24.8
2020-02-15 14:56:01,154;modules.temperature;24.9
2020-02-15 14:56:04,235;modules.temperature;24.9
2020-02-15 14:56:10,397;modules.temperature;24.9
2020-02-15 14:56:39,166;modules.temperature;24.9
2020-02-15 14:56:45,329;modules.temperature;24.9
2020-02-15 14:57:07,870;modules.temperature;24.9
2020-02-15 14:57:42,372;modules.temperature;24.9
2020-02-15 14:57:57,210;modules.temperature;24.9
2020-02-15 14:58:00,292;modules.temperature;24.9
2020-02-15 14:58:03,375;modules.temperature;24.9
2020-02-15 14:58:13,288;modules.temperature;24.9
2020-02-15 14:58:16,370;modules.temperature;24.9
2020-02-15 14:58:19,452;modules.temperature;24.9
2020-02-15 14:58:22,533;modules.temperature;24.9
2020-02-15 14:58:25,614;modules.temperature;24.9
2020-02-15 14:58:28,695;modules.temperature;24.9
2020-02-15 14:58:31,776;modules.temperature;24.9
2020-02-15 14:59:44,308;modules.temperature;24.9
2020-02-15 14:59:47,389;modules.temperature;24.8
2020-02-15 14:59:50,470;modules.temperature;24.9
2020-02-15 14:59:53,552;modules.temperature;24.9
2020-02-15 14:59:56,633;modules.temperature;24.9
2020-02-15 14:59:59,715;modules.temperature;24.9
2020-02-15 15:37:39,271;modules.temperature;24.9
2020-02-15 15:37:42,354;modules.temperature;25.2
2020-02-15 15:38:26,257;modules.temperature;25.2
2020-02-15 15:38:32,419;modules.temperature;25.2
2020-02-15 15:38:35,501;modules.temperature;25.2
2020-02-16 14:29:14,642;modules.temperature;23.7
2020-02-16 14:29:17,729;modules.temperature;25.1
2020-02-16 14:29:20,812;modules.temperature;25.0
2020-02-16 14:29:23,894;modules.temperature;25.0
2020-02-16 14:29:26,976;modules.temperature;25.0
2020-02-16 14:29:30,058;modules.temperature;25.0
2020-02-16 14:29:33,140;modules.temperature;25.0
2020-02-16 14:29:36,221;modules.temperature;25.0
2020-02-16 14:29:45,465;modules.temperature;25.1
2020-02-16 14:29:48,548;modules.temperature;25.1
2020-02-16 14:29:51,629;modules.temperature;25.1
2020-02-16 14:30:00,874;modules.temperature;25.1
2020-02-16 14:30:03,956;modules.temperature;25.1
2020-02-16 14:30:07,038;modules.temperature;25.1
2020-02-16 14:30:10,120;modules.temperature;25.1
2020-02-16 14:30:16,283;modules.temperature;25.1
2020-02-16 14:30:22,446;modules.temperature;25.1
2020-02-16 14:30:25,528;modules.temperature;25.1
2020-02-16 14:30:28,610;modules.temperature;25.1
2020-02-16 14:30:34,773;modules.temperature;25.2
2020-02-16 14:30:37,855;modules.temperature;25.2
2020-02-16 14:30:40,937;modules.temperature;25.2
2020-02-16 14:30:44,018;modules.temperature;25.2
2020-02-16 14:30:47,100;modules.temperature;25.2
2020-02-16 14:30:53,263;modules.temperature;25.2
2020-02-16 14:30:56,345;modules.temperature;25.2
2020-02-16 14:30:59,427;modules.temperature;25.2
2020-02-16 14:31:02,509;modules.temperature;25.2
2020-02-16 14:31:05,591;modules.temperature;25.2
2020-02-16 14:31:14,835;modules.temperature;25.2
2020-02-16 14:31:17,917;modules.temperature;25.3
2020-02-16 14:31:20,999;modules.temperature;25.2
2020-02-16 14:31:27,162;modules.temperature;25.3
2020-02-16 14:31:30,244;modules.temperature;25.3
2020-02-16 14:31:33,326;modules.temperature;25.3
2020-02-16 14:31:36,408;modules.temperature;25.3
2020-02-16 14:31:39,490;modules.temperature;25.3
2020-02-16 14:31:42,572;modules.temperature;25.3
2020-02-16 14:31:45,654;modules.temperature;25.3
2020-02-16 14:31:48,736;modules.temperature;25.3
2020-02-16 14:31:51,817;modules.temperature;25.3
2020-02-16 14:31:54,899;modules.temperature;25.3
2020-02-16 14:32:07,224;modules.temperature;25.4
2020-02-16 14:32:10,306;modules.temperature;25.4
2020-02-16 14:32:13,388;modules.temperature;25.3
2020-02-16 14:32:16,470;modules.temperature;25.4
2020-02-16 14:32:25,714;modules.temperature;25.4
2020-02-16 14:32:28,796;modules.temperature;25.4
2020-02-16 14:32:31,878;modules.temperature;25.4
2020-02-16 14:32:34,960;modules.temperature;25.4
2020-02-16 14:32:38,042;modules.temperature;25.4
2020-02-16 14:32:44,205;modules.temperature;25.4
2020-02-16 14:32:47,287;modules.temperature;25.4
2020-02-16 14:32:50,369;modules.temperature;25.4
2020-02-16 14:32:53,451;modules.temperature;25.5
2020-02-16 14:32:59,614;modules.temperature;25.4
2020-02-16 14:33:02,695;modules.temperature;25.5
2020-02-16 14:33:05,777;modules.temperature;25.5
2020-02-16 14:33:08,859;modules.temperature;25.5
2020-02-16 14:33:11,941;modules.temperature;25.5
2020-02-16 14:33:21,185;modules.temperature;25.5
2020-02-16 14:33:24,267;modules.temperature;25.5
2020-02-16 14:33:27,350;modules.temperature;25.5
2020-02-16 14:33:36,596;modules.temperature;25.5
2020-02-16 14:33:39,678;modules.temperature;25.5
2020-02-16 14:33:42,760;modules.temperature;25.5
2020-02-16 14:33:45,843;modules.temperature;25.5
2020-02-16 14:33:52,006;modules.temperature;25.5
2020-02-16 14:33:55,088;modules.temperature;25.5
2020-02-16 14:33:58,170;modules.temperature;25.5
2020-02-16 14:34:13,577;modules.temperature;25.5
2020-02-25 22:10:41,037;modules.temperature;20.5
2020-02-25 22:10:44,121;modules.temperature;25.1
2020-02-25 22:10:47,208;modules.temperature;24.9
2020-02-25 22:11:01,550;modules.temperature;24.9
2020-02-25 22:11:04,632;modules.temperature;25.0
2020-02-25 22:11:07,714;modules.temperature;24.9
2020-02-25 22:11:10,796;modules.temperature;24.9
2020-02-25 22:13:41,962;modules.temperature;24.9
2020-02-25 22:13:45,044;modules.temperature;25.2
2020-02-25 22:14:10,018;modules.temperature;25.2
2020-02-25 22:14:44,349;modules.temperature;25.2
2020-02-25 22:14:47,431;modules.temperature;25.2
2020-02-25 22:15:47,176;modules.temperature;25.2
2020-02-25 22:15:50,258;modules.temperature;25.3
2020-02-25 22:15:59,501;modules.temperature;25.3
2020-02-25 22:17:57,940;modules.temperature;25.4
2020-02-25 22:18:04,103;modules.temperature;25.4
2020-02-25 22:25:31,851;modules.temperature;25.4
